Name,Price,Brand
Xtra V-530 - Dual Sim - 2.4 - VGA Camera - White (Brand Warranty)," 2,800",Voice
V560 - 2.4 - Dual Sim - Smart Camera - Black (Brand Warranty)," 2,800",Voice
C-100 Classic Feature Phone - Blue (Brand Warranty)," 1,560",Rivo
J515 - Jaguar - 2.4 - Digital Camera - Black (Brand Warranty)," 2,675",Rivo
A-240 - Advance - Dual SIM - 2.4 - VGA Camera - White (Brand Warranty)," 2,375",Rivo
PZ1 - Phantom - Dual Sim - 4 - 4 GB - 512 MB RAM - 1.2 Ghz Quad-core - 5 MP Camera - Black (Brand Warranty)," 6,000",Rivo
Rhythm RX80 - 4.7 - 8GB HDD - 1GB RAM - 8MP Camera - Black (Brand Warranty)," 11,300",Rivo
RX-50 - Rhythm - 4 - 4 GB - 512 MB RAM - 1.2 GHz Quad Core - 5 MP Camera - Silver (Brand Warranty)," 8,700",Rivo
A-225 Advance Feature Phone - Silver (Brand Warranty)," 2,125",Rivo
RX-50 - Rhythm - 4 - 4 GB - 1 GB RAM - 1.2 GHz Quad Core - 5 MP Camera - White (Brand Warranty)," 8,700",Rivo
Rhythm RX80 - 4.7 - 8GB HDD - 1GB RAM - 8MP Camera - White (Brand Warranty)," 11,300",Rivo
S625 - Sapphire - Dual Sim - 2.4 - VGA Camera - Red (Brand Warranty)," 3,150",Rivo
Jaguar J515 - 2.4 - Digital Camera - Black (Brand Warranty)," 2,480",Rivo
A-225 - Advance - Dual Sim - 2.4 - VGA Camera - Black (Brand Warranty)," 1,949",Rivo
A-220 - Advance - Dual Sim - 2.4 - VGA Camera - Silver (Brand Warranty)," 2,075",Rivo
Classic - C-110 - Dual Sim - 1.8 - VGA Camera - Red (Brand Warranty)," 1,625",Rivo
N-300 Neo Feature Phone - Blue (Brand Warranty)," 2,150",Rivo
N310 Neo - Dual SIM - 2.4 - VGA Camera - Black (Brand Warranty)," 2,150",Rivo
Classic - C-110 - Dual Sim - 1.8 - VGA Camera - White (Brand Warranty)," 1,625",Rivo
J-505 - Dual SIM - 2.6 - VGA Camera - Black (Brand Warranty)," 2,990",Rivo
A-210 - Advance - Dual SIM - 2.4 - VGA Camera - Black (Brand Warranty)," 1,975",Rivo
PZ-8 - Phantom - 4.5 - 4 GB - 1 GB RAM - 1.2 GHz Quad Core - 12 MP Camera - White (Brand Warranty)," 14,800",Rivo
J-500 - Dual Sim - 2.6 - VGA Camera - White (Brand Warranty)," 2,350",Rivo
A-210 - Advance - Dual SIM - 2.4 - VGA Camera - Blue (Brand Warranty)," 1,975",Rivo
A-210 - Advance - Dual SIM - 2.4 - VGA Camera - Pink (Brand Warranty)," 1,975",Rivo
A-210 - Advance - Dual SIM - 2.4 - VGA Camera - White (Brand Warranty)," 1,975",Rivo
C-100 - Dual SIM - 1.8 - VGA Camera - White (Brand Warranty)," 1,675",Rivo
C-100 - Dual SIM - 1.8 - VGA Camera - Blue (Brand Warranty)," 1,675",Rivo
iPhone 6s - 4.7 - 16GB - 2GB RAM - 12MP Camera - Face Time - Rose Gold," 77,910",Apple
iPhone 6 - 4.7 - 16 GB HDD - 1 GB RAM - 8 MP Camera - Gold," 64,000",Apple
iPhone 6 Plus - 5.5 - 16 GB HDD - 1 GB RAM -  8 MP Camera Gold," 75,000",Apple
Iphone 6s - 64GB - Space Gray  - Without Face Time - Brand Warranty," 99,250",Apple
iPhone 5S - 4 - 16 GB HDD - 1 GB RAM - 8 MP Camera - Gold," 47,000",Apple
Iphone 6s Plus - 128GB - Silver  - Without Face Time - Brand Warranty," 125,000",Apple
Iphone 6s - 64GB - Rose Gold  - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s Plus - 64GB - Rose Gold  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s Plus - 64GB - Gold - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s - 64GB - Gold  - Without Face Time - Brand Warranty," 99,250",Apple
iPhone 6s - 4.7 - 16GB - 2GB RAM - 12MP Camera - Face Time - Space Grey," 77,910",Apple
Iphone 6 Plus - 5.5 - 128 GB HDD - 1 GB RAM - 8 MP Camera - Silver," 90,000",Apple
iPhone 6s - 4.7 - 16GB - 2GB RAM - 12MP Camera - Face Time - Rose Gold," 78,300",Apple
iPhone 6 - 4.7 - 64 GB HDD - 1 GB RAM - 8 MP Camera - Gold," 74,500",Apple
iPhone 6 Plus - 5.5 - 128 GB - 1 GB RAM - 8 MP Camera - Space Gray," 85,000",Apple
Iphone 6s - 16GB - Space Gray  - Without Face Time - Brand Warranty," 81,999",Apple
Iphone 6s - 16GB - Silver  - Without Face Time - Brand Warranty," 81,999",Apple
Iphone 6s - 16GB - Gold  - Without Face Time - Brand Warranty," 81,999",Apple
Iphone 6s - 16GB - Rose Gold  - Without Face Time - Brand Warranty," 81,999",Apple
Iphone 6s Plus - 16GB - Gold - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s Plus - 16GB - Rose Gold  - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s Plus - 16GB - Space Gray  - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s Plus - 64GB - Space Gray  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s - 64GB - Silver  - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s Plus - 64GB - Silver  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s Plus - 16GB - Silver  - Without Face Time - Brand Warranty," 99,250",Apple
Iphone 6s - 128GB - Space Gray  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s - 128GB - Silver  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s - 128GB - Rose Gold  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s - 128GB - Gold  - Without Face Time - Brand Warranty," 112,100",Apple
Iphone 6s Plus - 128GB - Rose Gold  - Without Face Time - Brand Warranty," 125,000",Apple
Iphone 6s Plus - 128GB - Gold  - Without Face Time - Brand Warranty," 125,000",Apple
Iphone 6s Plus - 128GB - Space Gray  - Without Face Time - Brand Warranty," 125,000",Apple
iPhone 6 Plus - 5.5 - 16 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Grey (Brand Warranty)," 92,500",Apple
iPhone 6 Plus - 5.5 - 16 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold (Brand Warranty)," 92,500",Apple
iPhone 6 - 4.7 - 128 GB HDD - 1 GB RAM - 8 MP Camera - Gold," 86,500",Apple
iPhone 6 - 4.7 - 64 GB HDD - 1 GB RAM - 8 MP Camera - Space Grey," 76,000",Apple
iPhone 6 - 4.7 - 16 GB HDD - 1 GB RAM - 8 MP Camera - Silver," 63,499",Apple
iPhone 6 - 4.7 - 128 GB HDD - 1 GB RAM - 8 MP Camera - Space Grey," 86,000",Apple
iPhone 6 - 4.7 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Grey - Without Face Time (Brand Warranty)," 82,250",Apple
iPhone 6 Plus - 5.5 - 64 GB - 1 GB RAM - 8 MP Camera - Gold," 83,800",Apple
iPhone 6 Plus - 5.5 - 16GB HDD - 1 GB RAM - 8 MP Camera - Silver," 72,500",Apple
iPhone 6s - 4.7 - 16GB - 2GB RAM - 12MP Camera - Face Time - Space Grey," 78,300",Apple
iPhone 6 Plus - 5.5 - 64 GB HDD - 1 GB RAM - 8 MP Camera - Space Grey," 82,000",Apple
Iphone 6 Plus - 5.5 - 128 GB HDD - 1 GB RAM - 8 MP Camera - Gold," 85,000",Apple
iPhone 6 - 4.7 - 16 GB HDD - 1 GB RAM - 8 MP Camera - Space Grey," 63,150",Apple
iPhone 6 Plus - 5.5 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold - Without Face Time (Brand Warranty)," 119,950",Apple
iPhone 6 - 4.7 - 16 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold - Without Face Time (Brand Warranty)," 80,500",Apple
iPhone 5C - 8GB - Without Facetime - Green (Brand Warranty)," 26,000",Apple
iPhone 6 Plus - 5.5 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Grey - Without Face Time (Brand Warranty)," 105,000",Apple
iPhone 6 Plus - 5.5 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Silver - Without Face Time (Brand Warranty)," 119,950",Apple
iPhone 6 - 4.7 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Silver - Without Face Time (Brand Warranty)," 102,800",Apple
iPhone 6 Plus - 5.5 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Gray - Without Face Time (Brand Warranty)," 119,950",Apple
iPhone 6 - 4.7 - 16 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Grey - Without Face Time (Brand Warranty)," 80,500",Apple
iPhone 6 - 4.7 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold - Without Face Time (Brand Warranty)," 92,500",Apple
iPhone 6 - 4.7 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Silver - Without Face Time (Brand Warranty)," 92,500",Apple
iPhone 6 - 4.7 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Space Gray - Without Face Time (Brand Warranty)," 102,800",Apple
iPhone 6 - 4.7 - 128 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold - Without Face Time (Brand Warranty)," 92,500",Apple
iPhone 6 - 4.7 - 16 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Silver - Without Face Time (Brand Warranty)," 80,500",Apple
iPhone 6 Plus - 5.5 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Silver - Without Face Time (Brand Warranty)," 105,000",Apple
iPhone 6 Plus - 5.5 - 64 GB - 1 GB RAM - 1.4 GHz Dual-core - 8 MP Camera - Gold - Without Face Time (Brand Warranty)," 105,000",Apple
Z-8 - 2.4 TFT LCD - Dual Sim - VGA Camera - Black (Brand Warranty)," 1,895",Gfive
Z-6 - 2.4 - Smart Camera - Black (Brand Warranty)," 2,000",Gfive
Shark 3 - President - 3.5 - 512 MB - 256 MB RAM - 1.0 GHz Processor - 3.0 MP Camera - Black(Brand Warranty)," 3,695",Gfive
Z-13 - 2.4 - Dual Sim - Smart Camera - Black (Brand Warranty)," 1,850",Gfive
Z-12 - 2.4 TFT LCD - VGA Camera - Black (Brand Warranty)," 2,050",Gfive
A-98 President - 5 Inch FWVGA - 8GB - 1GB RAM - 5MP Camera - Black (Brand Warranty)," 6,999",Gfive
President - G10  Octa Core - 5 - 16 GB HDD - 1 GB RAM - 8 MP Camera - Space Grey (Brand Warranty)," 9,999",Gfive
Gfive President Shark 2 White(Brand Warranty)," 3,499",Gfive
President Tango 7 - 5.5 - 16 GB HDD - 2 GB RAM - 13 MP Rotatable Camera - White (Brand Warranty)," 16,900",Gfive
Gfive FT-03 Black(Brand Warranty)," 2,995",Gfive
A97 - President - 4.5<U+2033> - 4 GB ROM - 512 MB RAM - 5 MP Camera - Black (Brand Warranty)," 5,499",Gfive
A76 - President - 4.6 - 512 MB HDD - 256 MB RAM - 2 MP Camera - White - (Brand Warranty)," 3,999",Gfive
Gfive FT-01 White (Brand Warranty)," 2,895",Gfive
Gfive President Shark 1 White(Brand Warranty)," 2,999",Gfive
Smart 5 President - 5 - 4 GB HDD - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 5,999",Gfive
U-220 - Dual SIM - 1.8 - Black (Brand Warranty)," 1,375",Gfive
GLORY A-86 - 4 - 2.5 GB HDD - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 4,999",Gfive
Venus G73 - 3G - 4.6 - 4GB - 1GB RAM - 8MP Camera - White (Brand Warranty)," 6,999",Gfive
U-220 - Dual SIM - 1.8 - Blue (Brand Warranty)," 1,375",Gfive
Gfive L-228 Black (Brand Warranty)," 1,850",Gfive
Gfive W1 White (Brand Warranty)," 2,395",Gfive
Gfive W1 Black(Brand Warranty)," 2,395",Gfive
Gfive President G6 Plus Blue (Brand Warranty)," 7,999",Gfive
A8 - President - 512MB - 256MB RAM - 2MP - White (Brand Warranty)," 4,340",Gfive
Gfive FT-03 Blue(Brand Warranty)," 2,995",Gfive
President Classic 9 - 5.0 - 16 GB HDD - 2 GB RAM - 13 MP Camera - White (Brand Warranty)," 12,900",Gfive
A77 - Bravo - 4.0 - 4 GB HDD - 256 MB RAM - 3.2 MP Camera - Black (Brand Warranty)," 4,050",Gfive
Gfive T-1 Black (Brand Warranty)," 1,950",Gfive
Gfive President G9 White(Brand Warranty)," 10,900",Gfive
Gfive Z2 Black(Brand Warranty)," 2,050",Gfive
A77 - Bravo - 4.0 - 4 GB HDD - 256 MB RAM - 3.2 MP Camera - White (Brand Warranty)," 4,050",Gfive
Gfive Z1 White (Brand Warranty)," 1,595",Gfive
Z1-Black (Brand Warranty)," 1,595",Gfive
Gfive LTE 1 (4G) White(Brand Warranty)," 14,500",Gfive
Gfive G-HAPTIC PLUS A-77 BLUE(Brand Warranty)," 4,250",Gfive
Gfive President G6 C White(Brand Warranty)," 8,500",Gfive
President G7 - 5 - 4 GB HDD - 1 GB RAM - 8 MP Camera - White (Brand Warranty)," 7,840",Gfive
FARRARY A-78 - 4.3 - 512 MB HDD - 512 MB RAM - 5 MP Camera - Black (Brand Warranty)," 8,799",Gfive
Bravo G95 - 5.3 - 4 GB - 512 MB - 5 MP Camera - White (Brand Warranty)," 7,700",Gfive
Gfive Bravo A2 White (Brand Warranty)," 4,299",Gfive
Gfive FT-02 White(Brand Warranty)," 2,995",Gfive
Gfive FT-02 Black(Brand Warranty)," 2,995",Gfive
Gfive President Smart 2 Black(Brand Warranty)," 4,599",Gfive
Classic 1 - 4.5 - 4 GB - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 6,900",Gfive
Gfive FT-01 Black (Brand Warranty)," 2,895",Gfive
Gfive G PAD 701 Orange(Brand Warranty)," 8,900",Gfive
Gfive Z2 White(Brand Warranty)," 2,050",Gfive
Gfive Z2 White(Brand Warranty)," 2,050",Gfive
Gfive President G-Note 3 Black (Brand Warranty)," 14,900",Gfive
Gfive Bravo A5(3G) White(Brand Warranty)," 4,999",Gfive
Gfive XHero-7 White(Brand Warranty)," 12,900",Gfive
Gfive G-510 Black (Brand Warranty)," 1,695",Gfive
Gfive Z-7 Black (Brand Warranty)," 1,595",Gfive
Gfive T-28 Black (Brand Warranty)," 2,150",Gfive
Gfive G-510 White (Brand Warranty)," 1,695",Gfive
Gfive T-28 White (Brand Warranty)," 1,850",Gfive
Gfive Z2 Black(Brand Warranty)," 2,050",Gfive
G10 - President - 5.7 - 32 GB HDD - 1 GB RAM - 13 MP Camera - Black (Brand Warranty)," 15,900",Gfive
E75 - 2.4 - 85 MB HDD - 3.2 MP Camera - Red (Brand Warranty)," 14,000",Nokia
E5 - 2.36 -  256 MB - 5 MP - White," 14,000",Nokia
2730 Classic -  30 MB - 2 MP - 2.0 - Red," 7,000",Nokia
E75 - 2.4 - 85 MB HDD - 3.2 MP Camera - Black (Brand Warranty)," 14,000",Nokia
105 - Dual Sim - 1.45 - 4MB - Black (Brand Warranty)," 2,665",Nokia
E5 - 2.36 -  256 MB - 5 MP - Purple," 14,000",Nokia
2730 Classic -  30 MB - 2 MP - 2.0 - Black," 7,000",Nokia
C3-01 - 5 MP - 2.4 - 1050 mAh - Black," 15,000",Nokia
6300 - 2.0 - 2 MP - Brown & Silver," 9,000",Nokia
C3-01 - 5 MP - 2.4 - 1050 mAh - Silver," 15,000",Nokia
5610 - 20 MB - 3.15 MP - Black & Red," 10,500",Nokia
E71 - 128 MB - 3.15 MP - Red," 17,000",Nokia
N 95 - 8 GB - 5 MP - Silver & Black," 15,000",Nokia
N 95 - 8 GB - 5 MP - Silver & Brown," 15,000",Nokia
N95 - 8 GB - 5 MP - Silver & Maroon," 15,000",Nokia
6300 - 2.0 - 2 MP - Black & silver," 9,000",Nokia
3710 - Fold - 2.2 - 70 MB HDD - 3.2 MP Camera - Black," 12,000",Nokia
215 - Dual Sim - Black (Brand Warranty)," 3,899",Nokia
222 - Dual Sim - 2.4 - 16MB HDD - 2MP Camera - White (Brand Warranty)," 5,300",Nokia
105 - 1.45 - 8 MB - Black (Brand Warranty)," 2,485",Nokia
130 - 1.8 - Black - (Brand Warranty)," 3,050",Nokia
130 - 1.8 - White - (Brand Warranty)," 3,050",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - Black (Brand Warranty)," 10,200",Nokia
222 - Dual Sim - 2.4 - 16MB HDD - 2MP Camera - Black (Brand Warranty)," 5,300",Nokia
RM-1030 - XL Dual Sim - 5.0 - 4 GB HDD - 768 MB RAM - 1 GHz Dual-core - 5 MP Camera - Green (Brand Warranty)," 15,100",Nokia
RM-1030 - XL Dual Sim - 5.0 - 4 GB HDD - 768 MB RAM - 1 GHz Dual-core - 5 MP Camera - Cyan (Brand Warranty)," 15,100",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - Yellow (Brand Warranty)," 10,200",Nokia
RM-1013 - X2 Dual Sim - 4.3 - 4 GB HDD - 1 GB RAM - 1.2 GHz Dual-core - 5 MP Camera - Black (Brand Warranty)," 14,800",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - White (Brand Warranty)," 10,200",Nokia
RM-1013 - X2 Dual Sim - 4.3 - 4 GB HDD - 1 GB RAM - 1.2 GHz Dual-core - 5 MP Camera - Orange (Brand Warranty)," 14,800",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - Red (Brand Warranty)," 10,200",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - Green (Brand Warranty)," 10,200",Nokia
RM-1013 - X2 Dual Sim - 4.3 - 4 GB HDD - 1 GB RAM - 1.2 GHz Dual-core - 5 MP Camera - Green (Brand Warranty)," 14,800",Nokia
RM-980 - X Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1 GHz Dual-core - 3.15 MP Camera - Cyan (Brand Warranty)," 10,200",Nokia
RM-1030 - XL Dual Sim - 5.0 - 4 GB HDD - 768 MB RAM - 1 GHz Dual-core - 5 MP Camera - Orange (Brand Warranty)," 15,100",Nokia
RM-1030 - XL Dual Sim - 5.0 - 4 GB HDD - 768 MB RAM - 1 GHz Dual-core - 5 MP Camera - Yellow (Brand Warranty)," 15,100",Nokia
P70 - Dual Sim - 5.0 - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)," 21,000",Lenovo
A319 - 4GB - 3G - Red (Brand Warranty)," 6,299",Lenovo
A7000 - 5.5 - 8GB HDD - 2GB RAM - 8MP Camera - Black (Brand Warranty)," 18,499",Lenovo
A6000 - 5.0 - Dual SIM -  8 GB HDD - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 13,499",Lenovo
P70 - Dual Sim - 5.0 - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)," 22,700",Lenovo
A6000 - 5.0 - Dual SIM - 8 GB HDD - 1 GB RAM - 8 MP Camera - White (Brand Warranty)," 13,499",Lenovo
A7000 - 5.5 - 8GB HDD - 2GB RAM - 8MP Camera - Black (Brand Warranty)," 17,999",Lenovo
A536 - Dual Sim - 5.0 - 8 GB - 1 GB RAM - 5 MP Camera - Black (Brand Warranty)," 12,699",Lenovo
P70 - Dual Sim - 5.0 - 16 GB - 2 GB RAM - 1.7 GHz Octa-core - 13 MP Camera - Midnight Blue (Brand Warranty)," 22,995",Lenovo
A5000 - 5 - 8 GB - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 12,750",Lenovo
P70 - 5 - 16 GB - 2 GB RAM - 13 MP Camera - Midnight Blue - (Brand Warranty)," 20,900",Lenovo
A5000 - 5 - 8 GB - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 12,640",Lenovo
S650 - 4.7 - 8 GB - 1 GB RAM - 1.3 GHz Quad-core - 8 MP Camera - Silver (Brand Warranty)," 13,399",Lenovo
S90 - Sisley - Dual Sim - 5 - 32 GB - 2 GB RAM - 1.2 GHz Quad-core - 13 MP Camera - Platinum (Brand Warranty)," 24,990",Lenovo
A369i - 4 - 4 GB - 512 MB RAM - 1.3 GHz Dual-core - 2 MP Camera - White (Brand Warranty)," 7,900",Lenovo
A606 - 5 - 8 GB - 1 GB RAM - 1.3 GHz Quad Core - 8 MP Camera - White (Brand Warranty)," 12,600",Lenovo
Vibe Z2 - 5.5 - 32 GB HDD - 2 GB RAM - 13 MP Camera - White (Brand Warranty)," 47,990",Lenovo
Vibe Z2 - 5.5 - 32 GB HDD - 2 GB RAM - 13 MP Camera - Titanium (Brand Warranty)," 47,990",Lenovo
S860 - 5.3 - 16 GB - 2 GB RAM - 1.3 GHz Quad-core - 8 MP Camera - Titanium (Brand Warranty)," 23,400",Lenovo
A369i - 4 - 4 GB - 512 MB RAM - 1.3 GHz Dual-core - 2 MP Camera - Black (Brand Warranty)," 7,575",Lenovo
S650 - 4.7 - 8 GB - 1 GB RAM - 1.3 GHz Quad-core - 8 MP Camera - White (Brand Warranty)," 13,775",Lenovo
A369i - 4 - 4 GB - 512 MB RAM - 1.3 GHz Dual-core - 2 MP Camera - Black (Brand Warranty)," 7,700",Lenovo
A6000 - 5.0 - Dual SIM -  8 GB HDD - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 17,850",Lenovo
Klassic - Neon T20 - 2.4 - Dual Sim - Smart Camera - Black," 3,499",Haier
i40 Esteem - Dual Sim - 5 - 8 GB - 1 GB RAM - 1.3 Ghz Dual-Core - 8 MP Camera - Black (Brand Warranty)," 10,850",Haier
H210 - Klassic - Dual Sim - 2.8  - Black (Brand Warranty)," 2,800",Haier
H200 - Klassic - Dual Sim - 2.8 - Black (Brand Warranty)," 2,750",Haier
G10 - Pursuit - Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1.2 GHz Dual-core - 5 MP Camera - Black (Brand Warranty)," 6,250",Haier
G10 - Pursuit - Dual Sim - 4.0 - 4 GB - 512 MB RAM - 1.2 GHz Dual-core - 5 MP Camera - Black (Brand Warranty)," 6,500",Haier
i40 Esteem - Dual Sim - 5 - 8 GB - 1 GB RAM - 1.3 Ghz Dual-Core - 8 MP Camera - Black (Brand Warranty)," 11,500",Haier
i80 - Esteem - 5 - 16 GB - 2 GB RAM - 1.4 Octa Core - 13 MP Camera - Gold (Brand Warranty)," 19,500",Haier
M106 - Dual Sim - 2.4 Inch - Black (Brand Warranty)," 2,320",Haier
Klassic H100 - Dual Sim - 2.4  - Black (Brand Warranty)," 2,199",Haier
H200 - Klassic - Dual Sim - 2.8 - Black (Brand Warranty)," 2,875",Haier
H210 - Klassic - Dual Sim - 2.8  - Black (Brand Warranty)," 2,975",Haier
i80 - Esteem - 5 - 16 GB - 2 GB RAM - 1.4 Octa Core - 13 MP Camera - Gold (Brand Warranty)," 18,350",Haier
G30 - Pursuit - Dual Sim - 4.5 - 4 GB - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 8,299",Haier
G20 - Pursuit - Dual Sim - 4 GB - 512 MB RAM - 5 MP Camera - Black (Brand Warranty)," 7,299",Haier
i80 - Esteem - 5 - 16 GB - 2 GB RAM - 1.4 Octa Core - 13 MP Camera - Gold (Brand Warranty)," 19,500",Haier
G30 - Pursuit - Dual Sim - 4.5 - 4 GB - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 8,350",Haier
Klassic H100 - Dual Sim - 2.4  - Black (Brand Warranty)," 2,020",Haier
G30 - Pursuit - Dual Sim - 4.5 - 4 GB - 512 MB RAM - 5 MP Camera - Black (Brand Warranty)," 7,700",Haier
L50 - Esteem - Dual SIM - 5 Inch - 8GB - 1GB RAM - 8MP Camera - Black (Brand Warranty)," 17,900",Haier
M106 - Dual Sim - 2.4 Inch - Black (Brand Warranty)," 2,350",Haier
L50 - Esteem - Dual SIM - 5 Inch - 8GB - 1GB RAM - 8MP Camera - Black (Brand Warranty)," 16,850",Haier
Esteem i70 - Dual Sim - 5 Icnh - 16GB - 1GB RAM - 13 MP Camera - White (Brand Warranty)," 17,999",Haier
M106 - Dual Sim - 2.4 Inch - Black (Brand Warranty)," 2,490",Haier
G20 - Pursuit - Dual Sim - 4 GB - 512 MB RAM - 5 MP Camera - White (Brand Warranty)," 7,299",Haier
Smarty 430 - 4.3 Inch - 512MB - 512MB RAM - 2MP Camera - White (Brand Warranty)," 6,300",Ophone
Smarty 350i - 3.5 Inch - 512 MB - 256MB RAM - 3.2MP Camera - Black (Brand Warranty)," 6,300",Ophone
Smarty 430 - 4.3 Inch - 512MB - 512MB RAM - 2MP Camera - Black (Brand Warranty)," 6,300",Ophone
X325 - Feature Phone - White (Brand Warranty)," 2,349",Ophone
Oze4 - 4 GB - 3G - Black (Brand Warranty)," 6,750",Ophone
X 330 - Feature Phone  Black ( Brand Warranty )," 2,600",Ophone
Iris 350 - 512 MB - White (Brand Warranty)," 4,350",Ophone
O9 - 512 MB - Black (Brand Warranty)," 3,352",Ophone
O9 - 512 MB - Red (Brand Warranty)," 3,352",Ophone
O9 - 512 MB - White (Brand Warranty)," 3,352",Ophone
Iris 350 - 512 MB - Black (Brand Warranty)," 4,350",Ophone
X325 - Feature Phone - Grey (Brand Warranty)," 2,350",Ophone
X325 - Feature Phone - Black (Brand Warranty)," 2,350",Ophone
X4 - Feature Phone - Black (Brand Warranty)," 2,350",Ophone
X3000 - Black (Brand Warranty)," 2,600",Ophone
X3 - Feature Phone - White (Brand Warranty)," 2,300",Ophone
X4 - Feature Phone - White (Brand Warranty)," 2,350",Ophone
X3 - Feature Phone - Black (Brand Warranty)," 2,300",Ophone
X 330 - Feature Phone - 2.8 Inch - 1.3 MP - White ( Brand Warranty )," 2,600",Ophone
C6902 - Xperia Z1 -  5.0 - 16GB - 2 GB RAM - 20.7 MP - Black (Brand Warranty)," 69,000",Sony
C2305 - Xperia C - 4GB (Daraz Warranty) - White," 17,000",Sony
D2302 - Xperia M2 Dual Sim - 4.8 - 8 GB HDD - 1 GB RAM - 8 MP Camera - White (Brand Warranty)," 23,900",Sony
D5803 - Z3 Compact - 4.6 - 16 GB HDD - 2 GB RAM - 20 MP Camera - Black (Brand Warranty)," 51,975",Sony
T3 D5103 - 4.8 Inches - 4G - 8GB - Android - Black (Brand Warranty)," 26,300",Sony
D2302 - Xperia M2 Dual Sim - 4.8 - 8 GB HDD - 1 GB RAM - 8 MP Camera - White (Brand Warranty)," 23,890",Sony
D5803 - Z3 Compact - 4.6 - 16 GB - 2 GB RAM - 20 MP Camera - White (Brand Warranty)," 53,000",Sony
D2403 - M2 Aqua - 4.8 - 8 GB HDD - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 27,500",Sony
D2302 - Xperia M2 Dual Sim - 4.8 - 8 GB HDD - 1 GB RAM - 8 MP Camera - Black (Brand Warranty)," 23,890",Sony
Xperia Z3 D6633 - 32GB - White (Brand Warranty)," 67,000",Sony
D5103 - Xperia T3 - 5.3 - 8 GB - 1 GB RAM - 8 MP Camera - White (Brand Warranty)," 39,500",Sony
D6633 - Xperia Z3 - 5.2 - 16 GB - 3 GB RAM - 2.5 GHz Quad-core - 20.7 MP Camera - Silver (Brand Warranty)," 64,050",Sony
