id,fielders,kind,player_out,odi_no,check
4657,1435,run out,1395,3375,0
4658,708,caught,1308,3375,0
4659,708,caught,1380,3375,0
4660,708,caught,1438,3375,0
4661,1344,caught,19,3375,0
4662,1344,caught,2165,3375,0
4663,,bowled,685,3375,0
4664,5,caught,569,3416,0
4665,355,caught,1782,3416,0
4666,708,caught,218,3416,0
4667,123,caught,1368,3416,0
4668,708,stumped,1334,3416,0
4669,708,caught,2122,3416,0
4670,708,caught,2127,3416,0
4671,,caught and bowled,2029,3416,0
4672,708,caught,564,3416,0
4673,685,caught,2077,3416,0
4674,323,569,run out,123,3416,0
4675,,lbw,5,3416,0
4676,,bowled,685,3416,0
4677,1334,run out,239,3416,0
4678,218,stumped,355,3416,0
4679,,bowled,708,3416,0
4680,2122,caught,1,3416,0
4681,1334,caught,621,3416,0
4682,1368,caught,724,3416,0
4683,,bowled,356,3416,0
4684,,lbw,1782,3415,0
4685,708,caught,2127,3415,0
4686,708,caught,2076,3415,0
4687,,lbw,1368,3415,0
4688,,bowled,2122,3415,0
4689,5,caught,218,3415,0
4690,1435,708,run out,564,3415,0
4691,,bowled,2029,3415,0
4692,708,caught,1334,3415,0
4693,,bowled,2077,3415,0
4694,,lbw,123,3415,0
4695,1782,caught,1435,3415,0
4696,2127,caught,685,3415,0
4697,,bowled,355,3415,0
4698,,bowled,5,3415,0
4699,,lbw,1,3415,0
4700,,bowled,724,3415,0
4701,2077,run out,5,3414,0
4702,1334,caught,123,3414,0
4703,,caught and bowled,685,3414,0
4704,708,caught,2076,3412,0
4705,708,caught,2127,3412,0
4706,685,caught,1782,3412,0
4707,182,caught,1334,3412,0
4708,708,caught,1368,3412,0
4709,,bowled,218,3412,0
4710,355,caught,564,3412,0
4711,1368,caught,5,3412,0
4712,218,caught,1435,3412,0
4713,,bowled,685,3412,0
4714,564,caught,123,3412,0
4715,,caught and bowled,1,3412,0
4716,1368,caught,355,3412,0
4717,1334,caught,724,3412,0
4718,1368,564,run out,182,3412,0
4719,2029,caught,708,3412,0
4720,2122,caught,163,3412,0
4721,232,caught,682,3409,0
4722,,hit wicket,338,3409,0
4723,,bowled,342,3409,0
4724,,lbw,359,3409,0
4725,355,caught,358,3409,0
4726,,bowled,360,3409,0
4727,,lbw,336,3409,0
4728,,lbw,5,3409,0
4729,,bowled,239,3409,0
4730,359,caught,232,3409,0
4731,,bowled,643,3409,0
4732,,lbw,19,3362,0
4733,,lbw,1435,3362,0
4734,209,2102,run out,685,3362,0
4735,983,caught,2165,3362,0
4736,1041,caught,1,3362,0
4737,209,run out,355,3362,0
4738,1435,caught,2102,3362,0
4739,,bowled,209,3362,0
4740,,lbw,589,3362,0
4741,708,caught,229,3362,0
4742,708,caught,981,3362,0
4743,19,caught,930,3362,0
4744,2,caught,983,3362,0
4745,19,caught,230,3362,0
4746,2177,caught,1041,3362,0
4747,685,caught,747,3362,0
4748,,bowled,2102,3361,0
4749,,bowled,589,3361,0
4750,384,caught,1041,3361,0
4751,,bowled,19,3361,0
4752,930,caught,2165,3361,0
4753,882,caught,685,3361,0
4754,2102,caught,355,3361,0
4755,209,caught,708,3361,0
4756,2102,stumped,384,3361,0
4757,589,run out,2177,3361,0
4758,,bowled,155,3361,0
4759,,bowled,2157,3361,0
4760,982,caught,28,3361,0
4761,2102,caught,2165,3360,0
4762,2102,caught,19,3360,0
4763,,bowled,685,3360,0
4764,1041,caught,1435,3360,0
4765,2102,caught,355,3360,0
4766,747,caught,708,3360,0
4767,209,caught,384,3360,0
4768,,bowled,2177,3360,0
4769,983,caught,155,3360,0
4770,155,caught,2102,3360,0
4771,708,caught,589,3360,0
4772,708,caught,1041,3360,0
4773,,bowled,1346,3360,0
4774,355,caught,981,3360,0
4775,182,caught,819,3329,0
4776,182,caught,464,3329,0
4777,355,caught,874,3329,0
4778,2165,caught,609,3329,0
4779,,lbw,600,3329,0
4780,2165,caught,240,3329,0
4781,2165,caught,800,3329,0
4782,163,caught,543,3329,0
4783,163,caught,776,3329,0
4784,,caught and bowled,1457,3329,0
4785,,bowled,19,3329,0
4786,240,caught,123,3329,0
4787,,bowled,685,3329,0
4788,776,caught,2165,3327,0
4789,,lbw,19,3327,0
4790,874,caught,355,3327,0
4791,,caught and bowled,118,3327,0
4792,,bowled,123,3327,0
4793,874,caught,708,3327,0
4794,874,caught,2177,3327,0
4795,708,caught,609,3327,0
4796,,caught and bowled,464,3327,0
4797,,lbw,874,3327,0
4798,,lbw,819,3327,0
4799,355,caught,600,3327,0
4800,,lbw,19,3322,0
4801,600,caught,123,3322,0
4802,600,caught,2165,3322,0
4803,874,caught,355,3322,0
4804,,bowled,226,3322,0
4805,,lbw,118,3322,0
4806,600,caught,685,3322,0
4807,,bowled,2177,3322,0
4808,874,caught,163,3322,0
4809,,bowled,28,3322,0
4810,,bowled,591,3322,0
4811,685,caught,609,3322,0
4812,,bowled,874,3322,0
4813,,bowled,609,3320,0
4814,,bowled,591,3320,0
4815,,lbw,874,3320,0
4816,2165,caught,464,3320,0
4817,,bowled,800,3320,0
4818,685,caught,600,3320,0
4819,600,caught,2165,3320,0
4820,,lbw,19,3320,0
4821,,bowled,123,3320,0
4822,600,caught,355,3320,0
4823,800,caught,226,3320,0
4824,,bowled,685,3320,0
4825,,lbw,384,3320,0
4826,,lbw,182,3320,0
4827,600,caught,163,3320,0
4828,240,600,run out,28,3320,0
4829,591,run out,2165,3318,0
4830,591,caught,19,3318,0
4831,,caught and bowled,355,3318,0
4832,464,caught,123,3318,0
4833,28,caught,591,3318,0
4834,2165,caught,609,3318,0
4835,226,caught,464,3318,0
4836,28,caught,874,3318,0
4837,,caught and bowled,800,3318,0
4838,685,caught,600,3318,0
4839,,bowled,240,3318,0
4840,226,caught,543,3318,0
4841,,bowled,212,3318,0
4842,,lbw,591,3295,0
4843,,lbw,464,3295,0
4844,,bowled,819,3295,0
4845,236,caught,855,3295,0
4846,670,caught,800,3295,0
4847,1550,caught,609,3295,0
4848,662,caught,600,3295,0
4849,666,caught,1478,3295,0
4850,591,caught,1593,3295,0
4851,,lbw,662,3295,0
4852,855,run out,1551,3295,0
4853,,lbw,161,3295,0
4854,464,666,600,run out,670,3295,0
4855,464,caught,236,3295,0
4856,600,caught,1549,3295,0
4857,,bowled,574,3295,0
4858,800,caught,1550,3295,0
4859,600,caught,1478,3294,0
4860,600,stumped,1593,3294,0
4861,777,caught,662,3294,0
4862,600,caught,1517,3294,0
4863,464,caught,1551,3294,0
4864,,bowled,1549,3294,0
4865,800,caught,236,3294,0
4866,,bowled,670,3294,0
4867,,bowled,609,3294,0
4868,574,caught,845,3294,0
4869,,lbw,819,3294,0
4870,,lbw,855,3294,0
4871,,bowled,1478,3293,0
4872,600,caught,1593,3293,0
4873,,lbw,662,3293,0
4874,,lbw,1517,3293,0
4875,464,caught,1589,3293,0
4876,574,caught,845,3293,0
4877,,caught and bowled,464,3293,0
4878,,bowled,600,3293,0
4879,,lbw,819,3293,0
4880,778,run out,609,3293,0
4881,,caught and bowled,845,3292,0
4882,1589,caught,464,3292,0
4883,,bowled,819,3292,0
4884,,bowled,800,3292,0
4885,1589,caught,600,3292,0
4886,236,caught,777,3292,0
4887,778,1589,run out,543,3292,0
4888,,lbw,666,3292,0
4889,1589,caught,756,3292,0
4890,1589,caught,609,3292,0
4891,600,caught,1478,3292,0
4892,,bowled,609,3291,0
4893,236,run out,845,3291,0
4894,,bowled,819,3291,0
4895,574,caught,464,3291,0
4896,574,caught,800,3291,0
4897,670,caught,600,3291,0
4898,,lbw,1478,3291,0
4899,845,caught,1593,3291,0
4900,600,caught,662,3291,0
4901,,lbw,1517,3291,0
4902,609,caught,1551,3291,0
4903,,lbw,670,3291,0
4904,,bowled,1589,3291,0
4905,800,run out,1509,3291,0
4906,464,caught,236,3291,0
4907,,bowled,1186,3277,0
4908,662,caught,1139,3277,0
4909,670,caught,1090,3277,0
4910,670,run out,733,3277,0
4911,236,caught,1182,3277,0
4912,1517,caught,1251,3277,0
4913,1593,caught,1271,3277,0
4914,,bowled,1478,3277,0
4915,,bowled,1593,3277,0
4916,213,stumped,1589,3277,0
4917,,caught and bowled,1517,3277,0
4918,1180,caught,662,3277,0
4919,1139,213,run out,236,3277,0
4920,213,1180,run out,670,3277,0
4921,733,caught,1549,3277,0
4922,1289,caught,1593,3275,0
4923,,lbw,1478,3275,0
4924,,bowled,662,3275,0
4925,,bowled,1517,3275,0
4926,1090,caught,1589,3275,0
4927,735,caught,236,3275,0
4928,1251,run out,670,3275,0
4929,,bowled,1532,3275,0
4930,1532,caught,1186,3275,0
4931,,lbw,733,3275,0
4932,1532,caught,1182,3275,0
4933,1589,caught,735,3275,0
4934,1589,caught,1289,3275,0
4935,662,caught,1251,3275,0
4936,1517,caught,213,3275,0
4937,236,run out,1271,3275,0
4938,1589,caught,1279,3275,0
4939,670,caught,1264,3275,0
4940,1589,caught,1186,3274,0
4941,,lbw,1090,3274,0
4942,213,caught,1593,3273,0
4943,,caught and bowled,1589,3273,0
4944,,lbw,662,3273,0
4945,,bowled,1517,3273,0
4946,,caught and bowled,1186,3273,0
4947,1589,caught,1289,3273,0
4948,,lbw,1182,3273,0
4949,1589,caught,735,3273,0
4950,,bowled,1090,3273,0
4951,1589,caught,1251,3273,0
4952,1593,caught,1271,3273,0
4953,,lbw,1279,3273,0
4954,1589,caught,1264,3273,0
4955,,lbw,213,3273,0
4956,1264,caught,1478,3272,0
4957,,lbw,1517,3272,0
4958,,bowled,662,3272,0
4959,,lbw,1589,3272,0
4960,1182,caught,1551,3272,0
4961,,bowled,1593,3272,0
4962,,lbw,236,3272,0
4963,1271,caught,1532,3272,0
4964,1589,caught,1090,3272,0
4965,,bowled,1289,3272,0
4966,1589,stumped,1186,3272,0
4967,1551,1589,run out,1182,3272,0
4968,992,caught,1681,3290,0
4969,992,caught,799,3290,0
4970,,lbw,1771,3290,0
4971,209,caught,1767,3290,0
4972,209,caught,224,3290,0
4973,230,caught,422,3290,0
4974,1061,caught,1769,3290,0
4975,981,caught,1647,3290,0
4976,981,caught,223,3290,0
4977,1647,caught,992,3290,0
4978,1769,caught,981,3290,0
4979,,lbw,209,3290,0
4980,422,stumped,1041,3290,0
4981,1769,caught,933,3290,0
4982,422,caught,1061,3290,0
4983,1681,caught,589,3290,0
4984,,bowled,927,3290,0
4985,,bowled,982,3290,0
4986,224,caught,590,3290,0
4987,589,caught,799,3289,0
4988,,lbw,1681,3289,0
4989,1041,caught,1771,3289,0
4990,590,caught,1647,3289,0
4991,,lbw,1767,3289,0
4992,1041,caught,422,3289,0
4993,981,caught,224,3289,0
4994,209,caught,1769,3289,0
4995,209,caught,583,3289,0
4996,,bowled,1645,3289,0
4997,,lbw,209,3289,0
4998,1769,caught,981,3289,0
4999,1647,caught,992,3289,0
5000,,lbw,589,3289,0
5001,422,caught,1061,3289,0
5002,1769,caught,983,3289,0
5003,,bowled,994,3289,0
5004,224,caught,882,3289,0
5005,1769,caught,1041,3289,0
5006,422,run out,230,3289,0
5007,,lbw,209,3288,0
5008,1754,caught,933,3288,0
5009,,bowled,589,3288,0
5010,1681,caught,1061,3288,0
5011,,caught and bowled,992,3288,0
5012,223,caught,1063,3288,0
5013,1754,stumped,994,3288,0
5014,1681,caught,982,3288,0
5015,1647,caught,983,3288,0
5016,,lbw,799,3288,0
5017,992,caught,1681,3288,0
5018,983,caught,1771,3288,0
5019,230,982,run out,1647,3288,0
5020,209,run out,1767,3288,0
5021,1342,caught,224,3288,0
5022,,caught and bowled,1769,3288,0
5023,,lbw,1754,3288,0
5024,589,983,run out,223,3288,0
5025,230,caught,1752,3288,0
5026,1063,caught,1770,3285,0
5027,983,caught,1771,3285,0
5028,1061,caught,1681,3285,0
5029,,lbw,224,3285,0
5030,,bowled,1647,3285,0
5031,1769,caught,992,3285,0
5032,1647,caught,933,3285,0
5033,,caught and bowled,209,3285,0
5034,799,caught,1061,3285,0
5035,,lbw,589,3285,0
5036,224,1754,run out,230,3285,0
5037,,bowled,983,3285,0
5038,1771,caught,994,3285,0
5039,,bowled,982,3285,0
5040,583,1754,run out,984,3285,0
5041,1769,caught,209,3283,0
5042,,bowled,933,3283,0
5043,1770,caught,992,3283,0
5044,,lbw,1342,3283,0
5045,1754,caught,589,3283,0
5046,,bowled,994,3283,0
5047,,bowled,927,3283,0
5048,1767,caught,982,3283,0
5049,,lbw,1063,3283,0
5050,1063,caught,1770,3283,0
5051,1211,caught,682,3282,0
5052,1663,caught,360,3282,0
5053,,bowled,342,3282,0
5054,1211,caught,359,3282,0
5055,743,run out,358,3282,0
5056,,lbw,632,3282,0
5057,753,caught,336,3282,0
5058,,lbw,2030,3282,0
5059,753,caught,110,3282,0
5060,701,caught,837,3282,0
5061,,bowled,750,3282,0
5062,360,caught,1211,3282,0
5063,,bowled,753,3282,0
5064,,bowled,701,3282,0
5065,,lbw,523,3282,0
5066,336,caught,1720,3282,0
5067,2030,caught,844,3282,0
5068,2030,run out,743,3282,0
5069,,bowled,749,3282,0
5070,,bowled,1663,3282,0
5071,,caught and bowled,744,3236,0
5072,733,caught,1211,3236,0
5073,,bowled,741,3236,0
5074,735,caught,750,3236,0
5075,,lbw,844,3236,0
5076,1289,1186,run out,523,3236,0
5077,,lbw,1051,3236,0
5078,,bowled,1663,3236,0
5079,,lbw,743,3236,0
5080,735,caught,1117,3236,0
5081,,bowled,1186,3236,0
5082,,lbw,733,3236,0
5083,,caught and bowled,1139,3236,0
5084,1325,caught,750,3270,0
5085,159,caught,701,3270,0
5086,,lbw,741,3270,0
5087,,bowled,1211,3270,0
5088,1325,caught,753,3270,0
5089,159,caught,743,3270,0
5090,159,1325,run out,844,3270,0
5091,167,caught,523,3270,0
5092,906,caught,1663,3270,0
5093,1325,stumped,1118,3270,0
5094,,lbw,237,3270,0
5095,391,caught,360,3245,0
5096,548,caught,682,3245,0
5097,,lbw,632,3245,0
5098,,bowled,359,3245,0
5099,,lbw,358,3245,0
5100,705,caught,338,3245,0
5101,391,caught,341,3245,0
5102,299,run out,2030,3245,0
5103,380,run out,356,3245,0
5104,338,caught,1424,3245,0
5105,338,caught,391,3245,0
5106,360,caught,399,3245,0
5107,,bowled,390,3245,0
5108,359,caught,548,3245,0
5109,360,caught,380,3245,0
5110,,bowled,625,3245,0
5111,359,stumped,299,3245,0
5112,,lbw,466,3245,0
5113,358,run out,704,3245,0
5114,391,caught,360,3242,0
5115,390,caught,682,3242,0
5116,,bowled,338,3242,0
5117,625,caught,632,3242,0
5118,,caught and bowled,359,3242,0
5119,705,caught,358,3242,0
5120,1424,caught,341,3242,0
5121,,bowled,336,3242,0
5122,548,caught,2030,3242,0
5123,380,caught,837,3242,0
5124,338,caught,1424,3242,0
5125,,bowled,391,3242,0
5126,2030,run out,390,3242,0
5127,1647,caught,189,3269,0
5128,1767,caught,2127,3269,0
5129,583,caught,1334,3269,0
5130,,bowled,2047,3269,0
5131,222,caught,228,3269,0
5132,1648,caught,2023,3269,0
5133,224,caught,2025,3269,0
5134,587,caught,2077,3269,0
5135,587,caught,218,3269,0
5136,,caught and bowled,799,3269,0
5137,218,caught,1767,3269,0
5138,218,caught,587,3269,0
5139,1334,caught,1647,3269,0
5140,1334,caught,576,3269,0
5141,2026,caught,1648,3269,0
5142,2025,caught,224,3269,0
5143,,lbw,583,3269,0
5144,218,caught,223,3269,0
5145,2025,caught,1769,3269,0
5146,218,caught,576,3268,0
5147,218,caught,1767,3268,0
5148,2047,caught,799,3268,0
5149,,lbw,1647,3268,0
5150,2023,caught,587,3268,0
5151,1334,caught,583,3268,0
5152,2025,caught,224,3268,0
5153,223,caught,189,3268,0
5154,222,caught,2127,3268,0
5155,799,caught,228,3268,0
5156,1648,caught,1334,3268,0
5157,1648,caught,2025,3268,0
5158,583,caught,218,3268,0
5159,,bowled,2023,3268,0
5160,224,caught,2077,3268,0
5161,1769,caught,1568,3268,0
5162,222,caught,2047,3268,0
5163,583,run out,2127,3266,0
5164,,bowled,218,3266,0
5165,224,caught,189,3266,0
5166,1647,caught,1334,3266,0
5167,1648,stumped,2025,3266,0
5168,,bowled,2023,3266,0
5169,,bowled,2047,3266,0
5170,1648,caught,2077,3266,0
5171,587,run out,1568,3266,0
5172,,lbw,1481,3266,0
5173,218,stumped,463,3266,0
5174,,lbw,1767,3266,0
5175,1334,caught,587,3266,0
5176,1481,caught,799,3266,0
5177,218,caught,1647,3266,0
5178,1568,caught,224,3266,0
5179,218,caught,583,3266,0
5180,1481,caught,1648,3266,0
5181,2023,caught,223,3266,0
5182,1334,2047,run out,1769,3266,0
5183,,bowled,189,3264,0
5184,1769,caught,228,3264,0
5185,825,caught,2127,3264,0
5186,1648,caught,2025,3264,0
5187,1767,caught,1334,3264,0
5188,223,1648,run out,1481,3264,0
5189,224,caught,218,3264,0
5190,,bowled,2023,3264,0
5191,1648,stumped,2077,3264,0
5192,,lbw,463,3264,0
5193,,bowled,1767,3264,0
5194,2047,1481,run out,799,3264,0
5195,,bowled,587,3264,0
5196,218,run out,1647,3264,0
5197,,lbw,2127,3262,0
5198,1648,stumped,228,3262,0
5199,224,caught,189,3262,0
5200,1648,caught,2023,3262,0
5201,222,caught,2025,3262,0
5202,1647,caught,218,3262,0
5203,223,caught,1334,3262,0
5204,799,caught,2047,3262,0
5205,2025,caught,799,3262,0
5206,1334,caught,463,3262,0
5207,2047,run out,587,3262,0
5208,,bowled,1647,3262,0
5209,2127,caught,1767,3262,0
5210,,lbw,1648,3262,0
5211,218,stumped,583,3262,0
5212,1334,caught,224,3262,0
5213,1334,caught,223,3262,0
5214,1481,caught,1769,3262,0
5215,1914,caught,1186,3222,0
5216,,bowled,733,3222,0
5217,1951,caught,1289,3222,0
5218,2005,caught,1182,3222,0
5219,,caught and bowled,1259,3222,0
5220,660,caught,1251,3222,0
5221,1951,stumped,735,3222,0
5222,1951,caught,1271,3222,0
5223,1951,caught,1279,3222,0
5224,,lbw,1095,3222,0
5225,,bowled,1993,3222,0
5226,,lbw,1980,3222,0
5227,,lbw,1951,3222,0
5228,,lbw,1950,3222,0
5229,,caught and bowled,1978,3222,0
5230,1182,caught,660,3222,0
5231,,lbw,1914,3222,0
5232,733,caught,2005,3222,0
5233,,bowled,1910,3222,0
5234,,bowled,619,3222,0
5235,660,caught,1139,3220,0
5236,599,caught,1186,3220,0
5237,,lbw,1289,3220,0
5238,619,caught,735,3220,0
5239,1914,caught,1182,3220,0
5240,1951,caught,1259,3220,0
5241,1950,caught,1251,3220,0
5242,1289,caught,1993,3220,0
5243,1182,caught,599,3220,0
5244,,lbw,1980,3220,0
5245,1186,caught,1951,3220,0
5246,,caught and bowled,1978,3220,0
5247,1139,caught,660,3220,0
5248,,bowled,2010,3220,0
5249,,lbw,1993,3218,0
5250,1182,caught,1959,3218,0
5251,213,caught,1951,3218,0
5252,1259,caught,1980,3218,0
5253,213,caught,1950,3218,0
5254,213,caught,660,3218,0
5255,735,caught,1978,3218,0
5256,1289,caught,2010,3218,0
5257,,lbw,1914,3218,0
5258,213,caught,619,3218,0
5259,,bowled,1139,3218,0
5260,1980,caught,1186,3218,0
5261,1951,caught,1289,3218,0
5262,1978,caught,213,3218,0
5263,,bowled,735,3218,0
5264,,lbw,591,3224,0
5265,,bowled,764,3224,0
5266,,lbw,609,3224,0
5267,,retired hurt,855,3224,0
5268,1767,caught,464,3224,0
5269,,bowled,819,3224,0
5270,352,run out,777,3224,0
5271,,lbw,1770,3224,0
5272,,bowled,463,3224,0
5273,764,caught,1767,3224,0
5274,,lbw,220,3224,0
5275,,lbw,1754,3224,0
5276,609,run out,583,3224,0
5277,591,caught,1769,3224,0
5278,,bowled,223,3224,0
5279,,bowled,222,3224,0
5280,591,caught,224,3224,0
5281,1767,run out,609,3223,0
5282,583,run out,800,3223,0
5283,1752,caught,240,3223,0
5284,352,caught,845,3223,0
5285,,bowled,819,3223,0
5286,573,543,run out,463,3223,0
5287,764,caught,1770,3223,0
5288,,bowled,1767,3223,0
5289,,bowled,1701,3223,0
5290,,bowled,224,3223,0
5291,764,stumped,583,3223,0
5292,722,caught,1769,3223,0
5293,855,caught,1752,3223,0
5294,,caught and bowled,222,3223,0
5295,819,caught,1754,3223,0
5296,764,caught,1770,3221,0
5297,764,caught,1701,3221,0
5298,,retired hurt,587,3221,0
5299,,bowled,1767,3221,0
5300,764,caught,1754,3221,0
5301,240,caught,224,3221,0
5302,1754,caught,845,3221,0
5303,,lbw,609,3221,0
5304,,lbw,464,3221,0
5305,,bowled,764,3221,0
5306,1754,caught,800,3221,0
5307,583,1754,run out,240,3221,0
5308,,lbw,543,3221,0
5309,,bowled,864,3221,0
5310,1769,run out,819,3221,0
5311,,lbw,722,3221,0
5312,764,caught,576,3219,0
5313,800,caught,1767,3219,0
5314,543,caught,587,3219,0
5315,764,caught,1701,3219,0
5316,240,caught,1754,3219,0
5317,764,caught,224,3219,0
5318,,lbw,1769,3219,0
5319,,bowled,583,3219,0
5320,240,764,run out,1770,3219,0
5321,1769,caught,764,3219,0
5322,576,caught,609,3219,0
5323,583,caught,845,3219,0
5324,1754,caught,464,3219,0
5325,1754,caught,800,3219,0
5326,764,caught,576,3217,0
5327,,bowled,1767,3217,0
5328,,bowled,1770,3217,0
5329,864,764,run out,1701,3217,0
5330,,bowled,587,3217,0
5331,464,caught,224,3217,0
5332,,bowled,1769,3217,0
5333,,caught and bowled,1754,3217,0
5334,,bowled,583,3217,0
5335,352,caught,764,3217,0
5336,1754,caught,609,3217,0
5337,,bowled,464,3217,0
5338,,bowled,845,3217,0
5339,587,caught,800,3217,0
5340,1770,caught,240,3217,0
5341,1701,1754,1769,run out,543,3217,0
5342,,bowled,819,3217,0
5343,222,caught,864,3217,0
5344,1950,caught,1226,3267,0
5345,,lbw,1289,3267,0
5346,660,run out,1182,3267,0
5347,1960,caught,1186,3267,0
5348,,caught and bowled,1032,3267,0
5349,1951,caught,735,3267,0
5350,660,caught,1251,3267,0
5351,1978,caught,1279,3267,0
5352,,bowled,1264,3267,0
5353,1289,caught,1961,3267,0
5354,1289,caught,1929,3267,0
5355,1289,caught,1993,3267,0
5356,1182,caught,660,3267,0
5357,,bowled,1978,3267,0
5358,1226,caught,1951,3267,0
5359,1226,caught,1947,3267,0
5360,,bowled,2010,3267,0
5361,,bowled,1517,3265,0
5362,1961,caught,1589,3265,0
5363,,bowled,1478,3265,0
5364,1951,stumped,670,3265,0
5365,1978,caught,161,3265,0
5366,1951,caught,1546,3265,0
5367,,lbw,1532,3265,0
5368,1951,caught,1593,3265,0
5369,,bowled,1550,3265,0
5370,1929,1951,run out,1537,3265,0
5371,,bowled,1961,3265,0
5372,161,caught,1929,3265,0
5373,,bowled,1951,3265,0
5374,670,caught,1993,3265,0
5375,,lbw,1978,3265,0
5376,777,caught,1226,3263,0
5377,,lbw,1186,3263,0
5378,609,caught,735,3263,0
5379,464,caught,1251,3263,0
5380,800,caught,1289,3263,0
5381,464,caught,1032,3263,0
5382,,lbw,609,3263,0
5383,1289,caught,849,3263,0
5384,1251,caught,819,3263,0
5385,1186,caught,464,3263,0
5386,,bowled,609,3261,0
5387,,bowled,464,3261,0
5388,1993,caught,800,3261,0
5389,1951,caught,849,3261,0
5390,660,run out,819,3261,0
5391,819,caught,1961,3261,0
5392,819,caught,1929,3261,0
5393,240,caught,1993,3261,0
5394,600,stumped,1978,3261,0
5395,800,caught,660,3261,0
5396,1186,caught,1517,3260,0
5397,1264,caught,1478,3260,0
5398,1289,caught,662,3260,0
5399,735,caught,670,3260,0
5400,,bowled,1593,3260,0
5401,1182,caught,1546,3260,0
5402,213,caught,1532,3260,0
5403,,bowled,1589,3260,0
5404,,bowled,1550,3260,0
5405,1226,caught,1537,3260,0
5406,1593,caught,1226,3260,0
5407,662,caught,1186,3260,0
5408,1546,caught,1289,3260,0
5409,1593,caught,735,3260,0
5410,1517,caught,849,3259,0
5411,1593,caught,609,3259,0
5412,670,caught,464,3259,0
5413,464,caught,1478,3259,0
5414,600,caught,1517,3259,0
5415,,bowled,662,3259,0
5416,240,caught,1589,3259,0
5417,,lbw,670,3259,0
5418,,bowled,1532,3259,0
5419,464,caught,161,3259,0
5420,,bowled,1593,3259,0
5421,800,caught,1546,3259,0
5422,849,caught,557,3259,0
5423,1978,1951,run out,1226,3258,0
5424,2010,caught,1289,3258,0
5425,619,caught,1186,3258,0
5426,1947,caught,733,3258,0
5427,2010,caught,735,3258,0
5428,,caught and bowled,1251,3258,0
5429,,bowled,1182,3258,0
5430,,bowled,1279,3258,0
5431,1279,caught,1961,3258,0
5432,,bowled,1929,3258,0
5433,,bowled,1951,3258,0
5434,,bowled,1993,3258,0
5435,,lbw,1950,3258,0
5436,,bowled,660,3258,0
5437,,bowled,2010,3258,0
5438,,bowled,1947,3258,0
5439,,lbw,619,3258,0
5440,,bowled,1978,3258,0
5441,,lbw,2165,3304,0
5442,1344,caught,1,3304,0
5443,1400,caught,637,3304,0
5444,1305,caught,355,3304,0
5445,,caught and bowled,19,3304,0
5446,1344,caught,118,3304,0
5447,1305,caught,226,3304,0
5448,,bowled,182,3304,0
5449,1396,caught,2157,3304,0
5450,1344,caught,28,3304,0
5451,182,caught,1430,3304,0
5452,226,caught,1341,3304,0
5453,226,caught,225,3304,0
5454,226,caught,1430,3302,0
